t_sec,joint,position,velocity,effort
2.696760326,J2,2.822928336,0.633395814,-1.634262418
2.696760326,J3,0.715647984,0.895867673,0.267639273
2.706773587,J1,0.637877095,0.072523360,0.005338333
2.706773587,J2,2.829118384,0.619004762,-1.637559855
2.706773587,J3,0.724421227,0.877324310,0.268178167
2.716737258,J1,0.638633485,0.075638959,0.005973668
2.716737258,J2,2.835678365,0.655998145,-1.640712174
2.716737258,J3,0.733756968,0.933574098,0.268416701
2.726724957,J1,0.639365874,0.073238965,0.005677935
2.726724957,J2,2.842082002,0.640363670,-1.644022267
2.726724957,J3,0.742888869,0.913190089,0.268987729
2.736726274,J1,0.640076531,0.071065659,0.005423514
2.736726274,J2,2.848348526,0.626652359,-1.647196141
2.736726274,J3,0.751844107,0.895523745,0.269534039
2.746758812,J1,0.640818736,0.074220529,0.006098822
2.746758812,J2,2.855006143,0.665761758,-1.650223342
2.746758812,J3,0.761398037,0.955393013,0.269776607
2.756684000,J1,0.641537830,0.071909417,0.005809988
2.756684000,J2,2.861512736,0.650659237,-1.653414245
2.756684000,J3,0.770754681,0.935664369,0.270358378
2.766731554,J1,0.642235993,0.069816294,0.005562184
2.766731554,J2,2.867887485,0.637474912,-1.656473060
2.766731554,J3,0.779941394,0.918671352,0.270915869
2.776721348,J1,0.642965904,0.072991120,0.006282233
2.776721348,J2,2.874675181,0.678769595,-1.659380668
2.776721348,J3,0.789764743,0.982334904,0.271164146
2.786743200,J1,0.643673412,0.070750736,0.005996998
2.786743200,J2,2.881316007,0.664082612,-1.662457660
2.786743200,J3,0.799395840,0.963109653,0.271760154
2.796758835,J1,0.644360626,0.068721451,0.005753170
2.796758835,J2,2.887829319,0.651331189,-1.665405279
2.796758835,J3,0.808862558,0.946671831,0.272332004
2.806774611,J1,0.645079649,0.071902239,0.006524883
2.806774611,J2,2.894779123,0.694980459,-1.668194533
2.806774611,J3,0.819007196,1.014463850,0.272587147
2.816785148,J1,0.645776841,0.069719247,0.006240943
2.816785148,J2,2.901585568,0.680644502,-1.671158875
2.816785148,J3,0.828963866,0.995666939,0.273200496
2.826827185,J1,0.646504076,0.072723527,0.007044461
2.826827185,J2,2.908831025,0.724545656,-1.673940337
2.826827185,J3,0.839607985,1.064411929,0.273478194
2.836825918,J1,0.647208279,0.070420228,0.006724794
2.836825918,J2,2.915920407,0.708938183,-1.676898026
2.836825918,J3,0.850045071,1.043708630,0.274130322
2.846799927,J1,0.647891625,0.068334614,0.006453536
2.846799927,J2,2.922875397,0.695499027,-1.679718633
2.846799927,J3,0.860306920,1.026184870,0.274754939
2.856746696,J1,0.648605387,0.071376186,0.007331797
2.856746696,J2,2.930303245,0.742784758,-1.682349812
2.856746696,J3,0.871314603,1.100768235,0.275035717
2.866789222,J1,0.649296959,0.069157264,0.007020799
2.866789222,J2,2.937582680,0.727943525,-1.685164750
2.866789222,J3,0.882126042,1.081143967,0.275703814
2.876804369,J1,0.649968437,0.067147735,0.006758988
2.876804369,J2,2.944735749,0.715306887,-1.687845444
2.876804369,J3,0.892773918,1.064787563,0.276344816
2.886742897,J1,0.650670761,0.070232464,0.007745082
2.886742897,J2,2.952408430,0.767268101,-1.690325104
2.886742897,J3,0.904248541,1.147462345,0.276625457
2.896767263,J1,0.651351559,0.068079811,0.007439842
2.896767263,J2,2.959939930,0.753149986,-1.693000236
2.896767263,J3,0.915537457,1.128891571,0.277315805
2.906742808,J1,0.652061323,0.070976357,0.008480656
2.906742808,J2,2.967997300,0.805737010,-1.695445057
2.906742808,J3,0.927669248,1.213179071,0.277624131
2.916761517,J1,0.652748451,0.068712755,0.008138328
2.916761517,J2,2.975902848,0.790554794,-1.698085574
2.916761517,J3,0.939599578,1.193033040,0.278360674
2.926770448,J1,0.653415085,0.066663413,0.007855554
2.926770448,J2,2.983682083,0.777923564,-1.700582203
2.926770448,J3,0.951367078,1.176749988,0.279066454
2.936818212,J1,0.654111133,0.069604798,0.009042386
2.936818212,J2,2.992045354,0.836327092,-1.702834284
2.936818212,J3,0.964078017,1.271093907,0.279373890
2.946781395,J1,0.654785435,0.067430184,0.008719787
2.946781395,J2,3.000271418,0.822606419,-1.705292698
2.946781395,J3,0.976610291,1.253227415,0.280133146
2.956701623,J1,0.655440045,0.065461080,0.008460086
2.956701623,J2,3.008387151,0.811573262,-1.707608016
2.956701623,J3,0.989005168,1.239487693,0.280862212
2.966769293,J1,0.656124316,0.068427074,0.009843105
2.966769293,J2,3.017159054,0.877190309,-1.709656177
2.966769293,J3,1.002468911,1.346374320,0.281168810
2.976722628,J1,0.656787542,0.066322609,0.009544784
2.976722628,J2,3.025811384,0.865232967,-1.711922600
2.976722628,J3,1.015782541,1.331362954,0.281959255
2.986742035,J1,0.657431710,0.064416747,0.009316164
2.986742035,J2,3.034373588,0.856220425,-1.714043301
2.986742035,J3,1.028992013,1.320947208,0.282719596
2.996711923,J1,0.658105633,0.067392385,0.010980924
2.996711923,J2,3.043688289,0.931470059,-1.715863240
2.996711923,J3,1.043438273,1.444626009,0.283022333
3.006753820,J1,0.658759074,0.065344060,0.010723192
3.006753820,J2,3.052908706,0.922041757,-1.717915765
3.006753820,J3,1.057776661,1.433838797,0.283853374
3.016703732,J1,0.659440633,0.068155870,0.012686678
3.016703732,J2,3.062958293,1.004958711,-1.719611351
3.016703732,J3,1.073489939,1.571327784,0.284169725
3.026755687,J1,0.660100587,0.065995458,0.012428642
3.026755687,J2,3.072922622,0.996432875,-1.721552548
3.026755687,J3,1.089113737,1.562379843,0.285072982
3.036822030,J1,0.660740977,0.064038977,0.012279915
3.036822030,J2,3.082844317,0.992169522,-1.723320607
3.036822030,J3,1.104716840,1.560310261,0.285940663
3.046724239,J1,0.661410073,0.066909626,0.014968292
3.046724239,J2,3.093820198,1.097588060,-1.724661108
3.046724239,J3,1.122085641,1.736880149,0.286210970
3.056759500,J1,0.662058376,0.064830258,0.014902860
3.056759500,J2,3.104791617,1.097141912,-1.726277605
3.056759500,J3,1.139503101,1.741745983,0.287166954
3.066774368,J1,0.662687848,0.062947235,0.015008846
3.066774368,J2,3.115821257,1.102964004,-1.727699109
3.066774368,J3,1.157073108,1.757000694,0.288085969
3.076728401,J1,0.663346017,0.065816860,0.019147283
3.076728401,J2,3.128302343,1.248108557,-1.728559837
3.076728401,J3,1.177100011,2.002690269,0.288257726
3.086836231,J1,0.663983999,0.063798245,0.019680907
3.086836231,J2,3.140978794,1.267645143,-1.729729537
3.086836231,J3,1.197521053,2.042104250,0.289273172
3.096752060,J1,0.664603663,0.061966338,0.020667906
3.096752060,J2,3.153991615,1.301282072,-1.730640795
3.096752060,J3,1.218576449,2.105539521,0.290236310
3.106720621,J1,0.665252251,0.064858810,0.030659288
3.106720621,J2,3.169864379,1.587276422,-1.730524074
3.106720621,J3,1.244537267,2.596081875,0.289819320
3.116727735,J1,0.665881231,0.062898022,0.037841366
3.116727735,J2,3.187525181,1.766080177,-1.730572068
3.116727735,J3,1.273657850,2.912058257,0.290334963
3.126736736,J1,0.666514395,0.063316441,0.047303508
3.126736736,J2,3.207570287,2.004510622,-1.728212697
3.126736736,J3,1.303657850,3.000000000,0.290365020
3.136728136,J1,0.667114500,0.060010493,0.039417111
3.136728136,J2,3.225671076,1.810078862,-1.730082649
3.136728136,J3,1.333657850,3.000000000,0.293634289
3.146696208,J1,0.667684774,0.057027397,0.032041875
3.146696208,J2,3.242021811,1.635073574,-1.729954519
3.146696208,J3,1.360865002,2.720715205,0.296260279
3.156697944,J1,0.668258149,0.057337455,0.026159174
3.156697944,J2,3.256857027,1.483521595,-1.729196971
3.156697944,J3,1.385351437,2.448643556,0.298310834
3.166771411,J1,0.668804135,0.054598611,0.021230731
3.166771411,J2,3.270268252,1.341122511,-1.728154380
3.166771411,J3,1.407389232,2.203779405,0.299972091
3.176780831,J1,0.669325395,0.052126025,0.017241598
3.176780831,J2,3.282397719,1.212946700,-1.726884782
3.176780831,J3,1.427223245,1.983401315,0.301307081
3.186719428,J1,0.669854047,0.052865209,0.014119675
3.186719428,J2,3.293432480,1.103476111,-1.725434426
3.186719428,J3,1.445073858,1.785061302,0.302370328
3.196686522,J1,0.670359480,0.050543256,0.011480341
3.196686522,J2,3.303422640,0.999015970,-1.723932953
3.196686522,J3,1.461139407,1.606554933,0.303252238
3.206757405,J1,0.670843940,0.048445985,0.009342102
3.206757405,J2,3.312472500,0.904985972,-1.722399304
3.206757405,J3,1.475598404,1.445899740,0.303977381
3.216711717,J1,0.671338871,0.049493072,0.007682130
3.216711717,J2,3.320734319,0.826181915,-1.720837477
3.216711717,J3,1.488611502,1.301309759,0.304566098
3.226826392,J1,0.671813655,0.047478451,0.006261044
3.226826392,J2,3.328228189,0.749386995,-1.719317574
3.226826392,J3,1.500323290,1.171178836,0.305064156
3.236738868,J1,0.672299433,0.048577803,0.005165181
3.236738868,J2,3.335088658,0.686046887,-1.717814558
3.236738868,J3,1.510863898,1.054060735,0.305472128
3.246762606,J1,0.672765759,0.046632588,0.004217322
3.246762606,J2,3.341320836,0.623217862,-1.716377876
3.246762606,J3,1.520350446,0.948654778,0.305820444
3.256723973,J1,0.673214505,0.044874577,0.003447466
3.256723973,J2,3.346987395,0.566655871,-1.715005445
3.256723973,J3,1.528888338,0.853789234,0.306114728
3.266765800,J1,0.673676262,0.046175767,0.002861422
3.266765800,J2,3.352202024,0.521462857,-1.713675985
3.266765800,J3,1.536572440,0.768410234,0.306357139
3.276872722,J1,0.674120679,0.044441644,0.002344253
3.276872722,J2,3.356952319,0.475029531,-1.712422425
3.276872722,J3,1.543488133,0.691569311,0.306565523
3.286694121,J1,0.674549416,0.042873722,0.001923305
3.286694121,J2,3.361284559,0.433223986,-1.711239733
3.286694121,J3,1.549712258,0.622412441,0.306742543
3.296692715,J1,0.674992589,0.044317310,0.001608367
3.296692715,J2,3.365297058,0.401249951,-1.710102073
3.296692715,J3,1.555313969,0.560171144,0.306887125
3.306760804,J1,0.675419993,0.042740350,0.001323059
3.306760804,J2,3.368964819,0.366776076,-1.709035265
3.306760804,J3,1.560355509,0.504153999,0.307010966
3.316783773,J1,0.675861538,0.044154566,0.001112598
3.316783773,J2,3.372378368,0.341354926,-1.708009775
3.316783773,J3,1.564892895,0.453738628,0.307110222
3.326854795,J1,0.676287265,0.042572643,0.000917944
3.326854795,J2,3.375506617,0.312824857,-1.707049380
3.326854795,J3,1.568976543,0.408364776,0.307194304
3.336761264,J1,0.676698684,0.041141885,0.000758808
3.336761264,J2,3.378377943,0.287132637,-1.706148713
3.336761264,J3,1.572651826,0.367528259,0.307264234
3.346781650,J1,0.677125281,0.042659731,0.000644599
3.346781650,J2,3.381073492,0.269554828,-1.705280035
3.346781650,J3,1.575959581,0.330775484,0.307316970
3.356808530,J1,0.677537274,0.041199337,0.000534666
3.356808530,J2,3.383554936,0.248144483,-1.704465899
3.356808530,J3,1.578936558,0.297697753,0.307359862
3.366777929,J1,0.677936055,0.039878058,0.000444485
3.366777929,J2,3.385843541,0.228860433,-1.703701627
3.366777929,J3,1.581615839,0.267928069,0.307393584
3.376883734,J1,0.678350724,0.041466888,0.000382039
3.376883734,J2,3.388013447,0.216990588,-1.702959624
3.376883734,J3,1.584027192,0.241135268,0.307414645
3.386769250,J1,0.678751706,0.040098230,0.000318805
3.386769250,J2,3.390021222,0.200777567,-1.702262353
3.386769250,J3,1.586197410,0.217021869,0.307429266
3.396763863,J1,0.679140302,0.038859614,0.000266726
3.396763863,J2,3.391882933,0.186171070,-1.701605913
3.396763863,J3,1.588150607,0.195319650,0.307437905
3.406802617,J1,0.679545259,0.040495692,0.000232286
3.406802617,J2,3.393667459,0.178452640,-1.700963120
3.406802617,J3,1.589908483,0.175787605,0.307436819
3.416754764,J1,0.679937229,0.039197005,0.000195126
3.416754764,J2,3.395327809,0.166034982,-1.700356780
3.416754764,J3,1.591490572,0.158208938,0.307431577
3.426709356,J1,0.680344818,0.040758914,0.000171368
3.426709356,J2,3.396930242,0.160243241,-1.699759882
3.426709356,J3,1.592914453,0.142388055,0.307418144
3.436790436,J1,0.680738956,0.039413799,0.000144543
3.436790436,J2,3.398426273,0.149603155,-1.699195553
3.436790436,J3,1.594195944,0.128149133,0.307401810
3.446724703,J1,0.681120922,0.038196542,0.000122288
3.446724703,J2,3.399826402,0.140012892,-1.698660888
3.446724703,J3,1.595349287,0.115334314,0.307382787
3.456702972,J1,0.681518974,0.039805270,0.000108975
3.456702972,J2,3.401193491,0.136708844,-1.698129411
3.456702972,J3,1.596387295,0.103800822,0.307357086
3.466775112,J1,0.681904265,0.038529049,0.000092566
3.466775112,J2,3.402477144,0.128365355,-1.697624673
3.466775112,J3,1.597321503,0.093420759,0.307329705
3.476809885,J1,0.682278004,0.037373892,0.000078882
3.476809885,J2,3.403685565,0.120842119,-1.697144313
3.476809885,J3,1.598162290,0.084078710,0.307300772
3.486742197,J1,0.682668128,0.039012418,0.000071338
3.486742197,J2,3.404878989,0.119342326,-1.696662291
3.486742197,J3,1.598918998,0.075670745,0.307266226
3.496828794,J1,0.683046022,0.037789390,0.000061015
3.496828794,J2,3.406005783,0.112679402,-1.696202514
3.496828794,J3,1.599600034,0.068103697,0.307230875
3.506771303,J1,0.683412844,0.036682200,0.000052362
3.506771303,J2,3.407072471,0.106668858,-1.695763053
3.506771303,J3,1.600212968,0.061293326,0.307194781
3.516782539,J1,0.683796226,0.038338176,0.000048037
3.516782539,J2,3.408137224,0.106475261,-1.695318239
3.516782539,J3,1.600764607,0.055163954,0.307153838
3.526794752,J1,0.684167794,0.037156851,0.000041352
3.526794752,J2,3.409147661,0.101043763,-1.694892251
3.526794752,J3,1.601261083,0.049647579,0.307112720
3.536779307,J1,0.684555065,0.038727054,0.000038194
3.536779307,J2,3.410160966,0.101330449,-1.694459711
3.536779307,J3,1.601707912,0.044682919,0.307067269
3.546716089,J1,0.684929943,0.037487790,0.000032967
3.546716089,J2,3.411124690,0.096372423,-1.694044945
3.546716089,J3,1.602110057,0.040214516,0.307022097
3.556719572,J1,0.685293604,0.036366147,0.000028553
3.556719572,J2,3.412043657,0.091896726,-1.693646418
3.556719572,J3,1.602471988,0.036193067,0.306977175
3.566781375,J1,0.685673254,0.037964976,0.000026710
3.566781375,J2,3.412973555,0.092989724,-1.693238880
3.566781375,J3,1.602797726,0.032573798,0.306928334
3.576757200,J1,0.686041022,0.036776831,0.000023177
3.576757200,J2,3.413861674,0.088811975,-1.692846790
3.576757200,J3,1.603090891,0.029316453,0.306880106
3.586737634,J1,0.686398035,0.035701284,0.000020178
3.586737634,J2,3.414712061,0.085038634,-1.692468866
3.586737634,J3,1.603354739,0.026384811,0.306832441
3.596721281,J1,0.686771204,0.037316865,0.000019088
3.596721281,J2,3.415579167,0.086710647,-1.692080114
3.596721281,J3,1.603592202,0.023746365,0.306781159
3.606710516,J1,0.687132892,0.036168796,0.000016632
3.606710516,J2,3.416410244,0.083107651,-1.691705070
3.606710516,J3,1.603805919,0.021371679,0.306730736
3.616717910,J1,0.687484186,0.035129403,0.000014540
3.616717910,J2,3.417208761,0.079851712,-1.691342645
3.616717910,J3,1.603998262,0.019234316,0.306681102
3.626838312,J1,0.687851717,0.036753135,0.000013882
3.626838312,J2,3.418028131,0.081937059,-1.690968063
3.626838312,J3,1.604171370,0.017310753,0.306628076
3.636736819,J1,0.688208087,0.035637048,0.000012132
3.636736819,J2,3.418815725,0.078759392,-1.690605887
3.636736819,J3,1.604327171,0.015580153,0.306576086
3.646745750,J1,0.688579824,0.037173686,0.000011596
3.646745750,J2,3.419624484,0.080875832,-1.690231617
3.646745750,J3,1.604467388,0.014021673,0.306520951
3.656776332,J1,0.688939799,0.035997475,0.000010125
3.656776332,J2,3.420402138,0.077765412,-1.689869822
3.656776332,J3,1.604593586,0.012619793,0.306467071
3.666784774,J1,0.689289128,0.034932905,0.000008867
3.666784774,J2,3.421151667,0.074952942,-1.689519521
3.666784774,J3,1.604707163,0.011357660,0.306414341
3.676815496,J1,0.689654049,0.036492108,0.000008526
3.676815496,J2,3.421925145,0.077347787,-1.689156160
3.676815496,J3,1.604809384,0.010222090,0.306358570
3.686723782,J1,0.690007652,0.035360255,0.000007448
3.686723782,J2,3.422670535,0.074538964,-1.688804273
3.686723782,J3,1.604901382,0.009199885,0.306304124
3.696763653,J1,0.690351009,0.034335690,0.000006523
3.696763653,J2,3.423390519,0.071998392,-1.688463012
3.696763653,J3,1.604984182,0.008279928,0.306250896
3.706729421,J1,0.690660030,0.030902121,0.000005180
3.706729421,J2,3.424038504,0.064798553,-1.688154655
3.706729421,J3,1.605058701,0.007451935,0.306202819
3.716731716,J1,0.690938149,0.027811909,0.000004120
3.716731716,J2,3.424621691,0.058318697,-1.687876311
3.716731716,J3,1.605125768,0.006706741,0.306159420
3.726791354,J1,0.691188456,0.025030718,0.000003282
3.726791354,J2,3.425146559,0.052486828,-1.687625133
3.726791354,J3,1.605186129,0.006036067,0.306120255
3.736757959,J1,0.691413733,0.022527646,0.000002618
3.736757959,J2,3.425618941,0.047238145,-1.687398532
3.736757959,J3,1.605240454,0.005432461,0.306084921
3.746719396,J1,0.691616481,0.020274881,0.000002091
3.746719396,J2,3.426044084,0.042514330,-1.687194152
3.746719396,J3,1.605289346,0.004889215,0.306053051
3.756701367,J1,0.691798955,0.018247393,0.000001673
3.756701367,J2,3.426426713,0.038262897,-1.687009854
3.756701367,J3,1.605333349,0.004400293,0.306024312
3.766717701,J1,0.691963182,0.016422654,0.000001339
3.766717701,J2,3.426771079,0.034436608,-1.686843698
3.766717701,J3,1.605372951,0.003960264,0.305998401
3.776739972,J1,0.692110986,0.014780389,0.000001073
3.776739972,J2,3.427081009,0.030992947,-1.686693923
3.776739972,J3,1.605408594,0.003564237,0.305975045
3.786760078,J1,0.692244009,0.013302350,0.000000861
3.786760078,J2,3.427359945,0.027893652,-1.686558935
3.786760078,J3,1.605440672,0.003207814,0.305953994
3.796810007,J1,0.692363730,0.011972115,0.000000692
3.796810007,J2,3.427610988,0.025104287,-1.686437293
3.796810007,J3,1.605469542,0.002887032,0.305935024
3.806785343,J1,0.692471479,0.010774903,0.000000556
3.806785343,J2,3.427836927,0.022593858,-1.686327691
3.806785343,J3,1.605495526,0.002598329,0.305917931
3.816797626,J1,0.692568453,0.009697413,0.000000447
3.816797626,J2,3.428040271,0.020334472,-1.686228947
3.816797626,J3,1.605518911,0.002338496,0.305902532
3.826790492,J1,0.692655730,0.008727672,0.000000360
3.826790492,J2,3.428223282,0.018301025,-1.686139996
3.826790492,J3,1.605539957,0.002104647,0.305888660
3.836880512,J1,0.692734279,0.007854904,0.000000290
3.836880512,J2,3.428387991,0.016470923,-1.686059874
3.836880512,J3,1.605558899,0.001894182,0.305876164
3.846867232,J1,0.692804973,0.007069414,0.000000233
3.846867232,J2,3.428536229,0.014823830,-1.685987711
3.846867232,J3,1.605575946,0.001704764,0.305864910
3.856712239,J1,0.692868598,0.006362473,0.000000188
3.856712239,J2,3.428669644,0.013341447,-1.685922720
3.856712239,J3,1.605591289,0.001534287,0.305854774
3.866782214,J1,0.692925860,0.005726225,0.000000152
3.866782214,J2,3.428789717,0.012007303,-1.685864193
3.866782214,J3,1.605605098,0.001380859,0.305845646
3.876756572,J1,0.692977396,0.005153603,0.000000122
3.876756572,J2,3.428897782,0.010806572,-1.685811490
3.876756572,J3,1.605617526,0.001242773,0.305837427
3.886743571,J1,0.693023779,0.004638243,0.000000099
3.886743571,J2,3.428995042,0.009725915,-1.685764034
3.886743571,J3,1.605628711,0.001118495,0.305830026
3.896785049,J1,0.693065523,0.004174418,0.000000080
3.896785049,J2,3.429082575,0.008753324,-1.685721305
3.896785049,J3,1.605638777,0.001006646,0.305823362
3.906746346,J1,0.693103093,0.003756976,0.000000064
3.906746346,J2,3.429161355,0.007877991,-1.685682834
3.906746346,J3,1.605647837,0.000905981,0.305817361
3.916735162,J1,0.693136906,0.003381279,0.000000052
3.916735162,J2,3.429232257,0.007090192,-1.685648197
3.916735162,J3,1.605655991,0.000815383,0.305811960
3.926761275,J1,0.693167337,0.003043151,0.000000042
3.926761275,J2,3.429296068,0.006381173,-1.685617015
3.926761275,J3,1.605663329,0.000733845,0.305807096
3.936755748,J1,0.693194725,0.002738836,0.000000034
3.936755748,J2,3.429353499,0.005743056,-1.685588942
3.936755748,J3,1.605669934,0.000660460,0.305802718
3.946729826,J1,0.693219375,0.002464952,0.000000027
3.946729826,J2,3.429405186,0.005168750,-1.685563670
3.946729826,J3,1.605675878,0.000594414,0.305798776
3.956784295,J1,0.693241560,0.002218457,0.000000022
3.956784295,J2,3.429451705,0.004651875,-1.685540920
3.956784295,J3,1.605681228,0.000534973,0.305795228
3.966753205,J1,0.693261526,0.001996611,0.000000018
3.966753205,J2,3.429493572,0.004186688,-1.685520441
3.966753205,J3,1.605686042,0.000481476,0.305792034
3.976757037,J1,0.693279495,0.001796950,0.000000015
3.976757037,J2,3.429531252,0.003768019,-1.685502006
3.976757037,J3,1.605690376,0.000433328,0.305789159
3.986766876,J1,0.693295668,0.001617255,0.000000012
3.986766876,J2,3.429565164,0.003391217,-1.685485412
3.986766876,J3,1.605694276,0.000389995,0.305786571
3.996873379,J1,0.693310223,0.001455530,0.000000010
3.996873379,J2,3.429595685,0.003052095,-1.685470475
3.996873379,J3,1.605697786,0.000350996,0.305784241
4.006729212,J1,0.693323323,0.001309977,0.000000008
4.006729212,J2,3.429623154,0.002746886,-1.685457030
4.006729212,J3,1.605700945,0.000315896,0.305782144
4.016768874,J1,0.693335113,0.001178979,0.000000006
4.016768874,J2,3.429647876,0.002472197,-1.685444927
4.016768874,J3,1.605703788,0.000284307,0.305780257
